path,text,duration,source_id
..\processed_data\train\blocks_T2027261__T2027261\blocks_T2027261__T2027261_SS120.2.wav,no,1.11,blocks_T2027261__T2027261
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS42.7.wav,ten,1.02,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS61.6.wav,by counting,1.64,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS77.7.wav,i don't know how to explain it,2.89,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS85.8.wav,because there's numbers and they each count one and you count them in order to get the ten. if you count to five it's five if it's ten it's ten,12.56,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS126.6.wav,by counting if you get five it's five,8.46,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS142.1.wav,because they have names and the names present each a number,10.74,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027269__T2027269\blocks_T2027269__T2027269_SS157.9.wav,nothing else,1.02,blocks_T2027269__T2027269
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS0.1.wav,why,0.63,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS1.2.wav,i don't want,0.94,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS9.8.wav,i don't want cube,0.87,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS15.6.wav,one two three four five six,2.29,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS25.9.wav,okay. only if i know how to do them,2.94,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS38.7.wav,six or,0.57,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS39.4.wav,seven,0.00,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS41.4.wav,six,0.48,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS46.0.wav,i count it,2.20,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS101.1.wav,yes,1.13,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS105.1.wav,i didn't tell them anything though,2.33,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS115.2.wav,you can count them,2.52,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027271__T2027271\blocks_T2027271__T2027271_SS120.4.wav,no,1.09,blocks_T2027271__T2027271
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS13.9.wav,okay,1.16,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS15.5.wav,oneone,3.10,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS19.4.wav,two,0.81,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS21.6.wav,two,0.90,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS25.6.wav,three,1.08,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS30.7.wav,four,1.32,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS38.2.wav,five,2.13,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS42.6.wav,six,1.47,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS48.6.wav,now i have to cut those and put them like that,3.45,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS59.9.wav,because i put i stacked them,3.12,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS64.9.wav,and put them together,2.28,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS70.5.wav,that's all,1.22,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS76.9.wav,because i was counting and i was stacking them,3.34,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS84.1.wav,that's all,1.21,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS97.9.wav,okay,1.01,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS103.9.wav,i don't know,2.25,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS118.4.wav,you said i'm not going to remember them,2.94,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027272__T2027272\blocks_T2027272__T2027272_SS128.9.wav,yes. no,1.28,blocks_T2027272__T2027272
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS20.8.wav,one two,1.34,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS22.3.wav,three,0.00,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS23.0.wav,fourfivesix,1.60,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS35.1.wav,i counted,2.09,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS39.1.wav,no,0.82,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS54.8.wav,i don't even know what that means,3.94,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS62.4.wav,counting them,1.54,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS71.3.wav,doesn't make sense,1.53,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS74.6.wav,it doesn't make sense,1.11,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS80.3.wav,yes,1.11,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS95.4.wav,okay. okay,3.88,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS109.9.wav,because that help me figure it out,2.22,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS112.9.wav,wait. i'm going to make my biggest fun ever,5.36,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS167.9.wav,building,1.19,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027273__T2027273\blocks_T2027273__T2027273_SS172.6.wav,no,0.94,blocks_T2027273__T2027273
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS40.2.wav,six,0.88,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS55.8.wav,six,0.65,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS61.9.wav,i put two and two and then i counted the last and then,5.13,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS70.5.wav,no,0.69,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS75.5.wav,i don't know just it helps me,2.91,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS80.4.wav,yes,0.77,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS95.8.wav,use two and then count the less,3.13,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS102.7.wav,no,0.45,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027278__T2027278\blocks_T2027278__T2027278_SS108.6.wav,so you know how to do math and doing it without counting,6.02,blocks_T2027278__T2027278
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS21.1.wav,okay. i was smart to put them in first cubes,4.62,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS42.9.wav,i think i don't know yet. one two three four five six,10.54,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS72.9.wav,i've put them in four groups,1.89,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS92.9.wav,because it makes because they are not all over the place,4.63,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS137.7.wav,i would tell her that you put them in four groups and then it's actually better because they're not scattered all over the place,10.89,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS151.9.wav,and good luck with counting,2.40,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS159.9.wav,because they're not scattered all over the place,3.24,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027280__T2027280\blocks_T2027280__T2027280_SS164.9.wav,i already said that,1.28,blocks_T2027280__T2027280
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS22.9.wav,six,1.29,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS28.9.wav,okay,1.20,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS39.2.wav,i counted i counted the cubes,9.00,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS127.9.wav,six,1.25,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS135.9.wav,what,1.22,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS146.0.wav,count them,2.16,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS147.9.wav,with your fingers,1.95,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027281__T2027281\blocks_T2027281__T2027281_SS193.3.wav,because there are ten fingers that you can count two three,4.53,blocks_T2027281__T2027281
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS0.5.wav,that inaudible. rubik's cubes,5.83,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS11.2.wav,i'm gonna count 'em,1.05,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS14.1.wav,i know,0.60,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS16.3.wav,so high,0.54,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS20.1.wav,i'll make this stack. it's nat easy. one twee. three. okay knees. three four,24.84,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS48.5.wav,fai,0.96,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS50.1.wav,six. there's ten. seven,8.74,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS60.7.wav,eight,1.35,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS64.8.wav,nine ten. i just saw theut there's four left and it was ten,7.98,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS73.7.wav,yeah,0.44,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS75.4.wav,wait lemme. inaudible,1.32,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS85.1.wav,knows,0.86,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS89.6.wav,i deust told you,1.66,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS96.8.wav,neu. yeah,3.14,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS105.4.wav,yeah i just knew it was ten,2.41,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027285__T2027285\blocks_T2027285__T2027285_SS109.1.wav,it's too easy i don't need you anybody. whoever mibo is i don't like. i don't like this,8.87,blocks_T2027285__T2027285
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS9.3.wav,yeah those are easy to do i already know yeah because i used them last class,6.23,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS23.1.wav,one two three four. one two three four five six,18.04,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS51.3.wav,by counting,1.73,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS57.1.wav,no,1.05,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS66.9.wav,because it helps me count better,3.56,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS72.9.wav,no,0.64,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS105.9.wav,by a stacking them,1.87,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS124.6.wav,because you can work with them better,4.22,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027287__T2027287\blocks_T2027287__T2027287_SS130.9.wav,no,0.85,blocks_T2027287__T2027287
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS15.1.wav,one,0.93,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS16.3.wav,two,0.97,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS17.6.wav,three,1.34,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS19.2.wav,four,1.08,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS20.5.wav,five,0.93,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS21.7.wav,six,1.45,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS51.9.wav,i counted by spreading them apart by once,8.48,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS63.5.wav,no,1.29,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS75.9.wav,what does that mean,1.16,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS84.3.wav,because if i didn't count them and i didn't put them out i wouldn't know how much there are at first,8.47,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS97.9.wav,no,0.84,blocks_T2027288__T2027288
..\processed_data\train\blocks_T2027288__T2027288\blocks_T2027288__T2027288_SS124.2.wav,you should take one and then put them in a row. you can stack them up or keep them spread apart. if you didn't count them at first you won't know how many. so if you count them first you know how many in the end,15.23,blocks_T2027288__T2027288
